Latitude,Longitude
38.84120531338998,-84.31856878139797
35.090534557335346,-84.9725436219274
36.12268569616364,-81.56177590753181
35.072267087093856,-84.96911928169203
35.1316989428411,-84.76065630506116
35.21505071057498,-84.76598060083477
35.11644496143333,-84.9883689846528
33.18252534865734,-95.50902897273205
30.307752697025997,-97.64968095133995
30.326877171688,-97.73846136049198
29.552126406600003,-98.561659632
30.536691001177072,-98.18807161751721
30.686808346176313,-97.57625828673157
36.82298798769796,-121.22937737568363
37.369427934499996,-121.99801864575001
36.70469521252111,-121.25203968929605
36.75224494024444,-121.17007464791668
37.09717989872286,-121.52586458327387
37.32997872201538,-121.93560750876922
37.974963269925,-87.60259756917499
38.033904225,-87.68600691649998
37.69581613815325,-94.08176105773585
37.64209718712308,-93.79440628573843
38.282846059361184,-95.78204019922
38.489945420647025,-90.82312582195999
41.12580780701667,-73.30644748238002
42.8492006083,-106.31038325415001
42.761928439566674,-105.39670082219999
41.79480947868,-94.08006289732
42.30000014882902,-105.93652058091772
41.466184558557856,-105.73881269008957
47.65112897850572,-122.1772495230585
32.89810325240001,-97.04088758514999
36.863304657916004,-79.099360141562
43.06403590447599,-106.50289921698
47.6258314918,-122.1826880921875
46.105587847072,-118.825848995752
33.24409424852,-117.58497870632
38.08824164248,-114.22337488353998
36.945791204225,-95.8175232443
35.694847262366665,-103.0379151949
37.78588107075,-122.4052530527
34.30929235156,-108.57398289412
41.45618531398011,-81.71990773019944
41.42144349904001,-81.74247954579396
41.441046352,-81.851394664
41.49026308876668,-81.77848387213334
40.48393464223333,-80.50140342369166
41.51387144771599,-81.32342812715198
37.021038758838884,-93.22007856149256
34.296944635912,-92.378763776832
36.82760781299663,-92.31751385367077
40.86498268562,-85.10496511680999
37.1442236138125,-93.2865006596
37.15290410931201,-93.31008494357604
47.91613197581951,-123.37946809214876
48.11569969759603,-123.42685507813198
47.994380009748895,-123.40990890986893
47.95356190909601,-123.09255118375602
47.613879822237614,-122.79029381685758
47.87459075846241,-122.65334038428087
41.644034227515796,-83.63859020040526
41.1154574883,-83.4393696985
40.45294273863571,-83.19216697674284
41.57275511178572,-83.66364223122856
41.62111127356,-83.633691563484
41.70313811726199,-83.50942600795294
41.1397688773,-73.3624827524
41.06376595235,-73.50441369845001
40.70424229710631,-73.98130099957112
47.62952452,-122.3408094
37.40691635703333,-96.19361626075
40.75838040244444,-73.99719693724812
37.91527913797585,-92.69406143498621
36.81601719021539,-93.0229962712154
37.076250374564,-92.11033525872801
37.333564802528315,-93.31118458419053
37.248762955808,-92.00009277669201
37.319621909173996,-92.98620794638002
42.29150695832402,-71.1471884714786
42.1843311863125,-71.19242133241252
42.2822834269619,-71.19044978613809
42.122735570088224,-71.09310745795294
42.1828160365125,-71.200082797625
42.214627326526106,-71.1973571295261
45.464119093380006,-73.83181578809999
45.46186146788697,-73.77165244302601
45.469961770664995,-73.76272265164997
45.514703231366646,-73.60412016719334
45.418507830723506,-73.81783967150228
45.4697912092125,-73.8379534151
38.83500807364375,-94.41551418219376
38.953600233225,-94.6899077767375
38.99202076848182,-94.66404603135452
37.72672751136924,-122.3603290048077
39.01506185867867,-94.67891347698004
37.423891091312186,-95.31495994458537
37.60214152465162,-117.07556651254197
37.71438786515,-121.81093741765335
37.727115603564,-121.83732355988
36.84099144673703,-118.99257360558151
37.68994197115801,-121.81724994352
37.6068639064,-121.70610602024506
38.23326288456668,-121.2996716394
38.47364904660001,-121.60545360400002
38.67677448568801,-121.25221359756996
38.58792261360001,-121.44188724765881
38.615867913716,-121.38504353244801
38.58499119033,-121.48408525569668
37.936213452,-121.25112134153044
33.908156020124004,-118.08724597287599
34.067406522540004,-118.42212902240252
37.94016660383914,-121.56027341777828
37.55516901840527,-120.9557901022579
38.00102517232799,-121.31656314825004
32.23204191597778,-98.18477681560556
31.134866144418613,-97.5209038234
30.88551774066429,-99.74497524646186
30.372425568282285,-97.65339665893171
30.55177940521956,-97.67939147537972
31.93099957321972,-97.88673410564014
31.05039114126667,-96.90007209902777
33.005607763752536,-96.58640134772543
32.983754614445445,-96.5835456533909
32.995078337725005,-96.61552041790002
33.147600493968,-96.71902776614799
32.95708252533333,-96.62644754778334
38.35770886658013,-83.11043062304094
38.490033785568755,-77.66248340312123
39.32561935236364,-76.49346209818067
35.62304567293901,-99.38825915888779
41.25691894610001,-86.70356391032854
38.2732708555067,-78.02868153893489
34.386485261838104,-118.9810164582976
34.350284100697905,-119.51538932147491
32.82557599955,-97.2738163248667
34.41968490948572,-119.62335181409523
35.18506429980001,-120.20778852746668
34.4253116966,-119.66272118513331
40.86211593084535,-76.54279705765845
40.36665685600391,-77.0918723120047
40.764260971076325,-76.51880105552999
40.831936459816006,-77.65116857646002
40.874994451911995,-76.57522823487199
40.4348228333,-76.5428665
34.390350568747365,-92.65349718605263
34.814876969695,-92.53907282285
34.534870978937505,-92.466852168375
34.240139927717394,-92.62707341728256
33.79408395963268,-91.36356896643656
34.7340706333,-92.3954662833
36.20414112952662,-86.77355420723934
36.168737284123075,-86.75463538820769
36.17794096247499,-86.64355648627503
35.55662054112499,-87.3756135279375
36.189260866675,-86.74947283315001
36.295262242147615,-86.85349526863807
30.427624150491038,-96.94293577603315
30.72485425047194,-100.47436706116665
30.207884451452088,-97.91067839847506
30.438383410351328,-96.36426019182257
30.276211728561005,-95.21322638015404
30.75974739995533,-99.4381133642766
37.2412314466,-93.26110375530001
37.158684892,-93.355919328
37.14077758946,-93.28491930352
37.19299414894815,-93.28827311850745
37.19556446088889,-93.28188468059444
37.25559921964512,-93.20321592350241
34.429721395134685,-86.62195076511084
34.71236867936,-86.60543747809002
42.731442203300006,-83.76802973969131
33.7751209097,-84.29578363899999
34.730573327500004,-86.6154575175
43.15467807619114,-79.25814779461554
29.260233805796,-81.19250996572401
31.410763434630297,-80.64725549910607
28.675941023515385,-81.28503058682307
29.85785363827223,-81.55801760892778
30.225577177183336,-81.58082211915001
28.58588796563333,-81.26763784500002
36.919026555878254,-93.23080645519131
37.19571480095454,-93.30039856329999
37.25066961602895,-93.14484271743687
37.04435733758387,-93.08799511014305
37.24088853031111,-93.24385514445555
37.45424249114828,-92.5551627533914
39.663024364401366,-82.15548305580418
39.67641678040303,-82.1489864173121
39.32380747260769,-82.10630797547691
39.39412807203408,-82.08266337660797
39.21907002485476,-82.30509456207379
39.34580290339285,-82.14290789180356
29.551022259233328,-95.16789479430666
30.654631303339997,-95.953508190508
31.704448746815988,-103.541916786752
29.619739755900003,-95.14542147565555
29.88353132861838,-95.34372673004655
29.62763178976923,-95.38812218444612
30.256495056025006,-97.73120042857501
39.69838235855293,-86.24521558097645
39.8686521311,-86.1250220157
39.93512943764028,-86.13910259761387
39.91541586250909,-86.07843667591818
30.25330198875,-97.7483868599
33.941356987486664,-118.31213793461336
34.03553457367334,-118.39054649721598
33.893757817375004,-118.330793486525
34.59761020197999,-114.77820762018005
34.101669311500004,-118.32054901120001
33.89098123442037,-118.21968004708702
49.27586143029091,-123.13519333872728
49.270329735478576,-123.14129422299288
48.59685543226,-123.31767955122
49.19933452130196,-123.14832231696856
48.558145735959094,-122.7599886064
49.12540234310799,-121.14533194533199
40.036680838606394,-82.88784014088169
39.97842843228368,-82.90304204504082
40.01656801198401,-82.95830850889598
40.040939371684,-82.93620168378
40.07838555344641,-83.83753175665713
39.91934211276,-83.4878096331
32.8318078883375,-96.7660249804
39.160253985768,-107.514817584192
32.807654862747995,-96.767255350184
32.68583159156001,-96.781642265884
30.904363173018748,-95.92367309741873
32.88396898654375,-97.09344256473749
39.46680279556667,-84.67810819913335
40.70767988126666,-79.99335063477501
38.28611714741429,-77.85341675464284
39.88839992768895,-81.43700617824238
40.590414784429974,-81.04873325097253
40.559713500733864,-80.70823823166127
38.64073668283658,-90.13916302844869
38.68234839367082,-90.2553582027788
38.55222281108635,-90.00706305797041
34.666340856004354,-81.69471702690436
38.408258304073684,-91.36815950601576
38.58409932499711,-90.3631122998826
36.1206735818,-97.0682215691
36.1206735818,-97.06822156910002
36.120673581800006,-97.0682215691
36.120626956399995,-97.06852911659168
36.120673581800006,-97.06822156910002
36.120948430585706,-97.0688223839143
30.45442581042857,-90.41801889714287
32.6688633675125,-96.36508037821251
30.443318487333325,-90.91946814983334
31.844035459131245,-97.08750038415621
30.414178200976,-90.80506456484795
30.597155228906075,-91.3651832854924
37.488257857425005,-122.09107439945
37.35235834431563,-79.18101737106562
37.345120088850024,-79.267626231556
38.00739576776563,-78.51939226386719
37.341561383326,-79.22900173846999
36.765376247788296,-81.30892124874963
37.340416017740004,-79.343617849716
27.265995773133607,-81.89995073124804
37.231224092309596,-121.96716305471676
38.96800570861034,-94.4777222399517
38.895390881676,-79.42957350082801
26.19189402147143,-80.24190107247144
39.001275566129415,-94.13570992111177
37.08552175,-94.47011679
36.25885376351911,-116.2406873901
29.41936885415,-98.718802779
30.663846439144002,-87.19507854416253
29.120552726784574,-82.14209247121498
32.1061484943,-93.41511665130001
37.976194374925,-92.03129916852501
30.505085351138,-87.256310584686
40.72732934986999,-73.98389187507
40.428716691856714,-80.22641685864166
40.7244578546375,-73.99155351534999
43.11841776315,-98.256626746575
34.79160547545,-111.87494422995
34.76566902464773,-87.68536168915315
41.76579225355336,-84.79377535095111
40.24139342745,-82.0724437464
36.8981995594,-121.733072388825
38.066763219,-122.046306892325
31.516018325050002,-101.8546532314667
37.783676420499376,-122.22858354909029
49.0362818770856,-121.99977456532773
47.5166770397,-122.24232513053332
38.18929801680388,-101.53220805622172
36.153879195966674,-95.98600113555555
36.11106931050769,-96.30004149833248
36.014350474749996,-98.04899932383198
34.97644681211741,-101.28673099467495
36.417377570229995,-97.67784451693
38.24412747835832,-101.21018359311668
35.30379027394286,-118.75151856982426
34.078391031121996,-117.93770645886394
34.632560564295986,-100.39204424659005
34.151045713088,-118.209900237776
34.148167359148005,-118.17262331672801
34.11733296114445,-118.2149574206278
37.18504744708532,-121.73480530805234
33.5362727500409,-106.0764645071591
32.416529794588236,-103.97960177409412
30.400811947789997,-97.75825716087
31.798173680732003,-97.94735654567916
31.096301256948014,-96.55551872617998
30.24601441039091,-97.76514574326364
30.32099319301499,-97.527937331075
33.084600128202176,-106.76992788961523
30.290286424142103,-97.73076986329998
31.31657349419409,-97.44156748507565
33.05514131506001,-93.21684813961201
31.369169127972,-94.336466661762
30.232885293456068,-97.40241799251815
30.6471113302,-97.65012054811108
35.163718493285714,-89.82270778457142
37.415314639025,-87.060140346
34.99464642667253,-111.9326510180764
42.35118684266667,-122.8868600544625
39.43078312272001,-74.91982260230799
37.13377486711,-85.541680708706
32.6796454243,-97.11316596260001
33.851007063396004,-98.47975874703602
33.260848236,-97.41999628576666
33.550256442442006,-98.01207941354997
33.40862968205201,-97.74576933426
33.88433097737001,-98.54087676126206
34.65291935189066,-97.59074624349873
32.68307065092,-98.017089336588
31.54477199150621,-97.43905702568844
30.937314268580675,-98.77286802557379
37.801911811818755,-119.1611713564875
31.448814213057148,-97.48514527898571
36.85645655402704,-97.76207883971894
29.929123566719998,-94.38070481998001
30.553641104792018,-97.2071093120906
39.131227738277786,-76.32766058607778
40.74852548892599,-73.9842319042117
39.558945510785,-76.075337066115
33.03395622922998,-96.83000389480006
26.14706852302857,-80.2022005643
30.939463568876924,-99.51239172488462
28.451230683751227,-81.44761377152442
45.590013520820655,-122.67021578002735
45.426707004618166,-122.66302483845452
45.58306820306359,-122.80226378727869
45.49073550558397,-122.68752330174802
45.5260738474,-122.68939291913334
45.44993228056666,-122.60918115603334
45.42570895403904,-122.6923501714902
42.327703482625004,-89.04070401185835
42.447278610955564,-89.15568398973333
42.2719392833,-89.0933688833
41.941521408013976,-89.922755200024
42.147515473856004,-88.99342505704
42.064731068003205,-89.55772925998876
41.55163493933418,-89.65402464979027
33.658507224171984,-100.26150205317005
29.617201657768003,-95.7327427749
29.664598563468004,-95.21892221414801
29.883410733567608,-95.63320870995314
29.616619938380012,-95.63882626657599
32.112725473072004,-102.81187414187201
29.536704996333327,-95.16599947479999
42.12166150901601,-85.40231148655866
32.947029673048,-95.356189297088
41.249152228572,-76.98571446919198
38.947236549422215,-90.21492982253332
41.249989478629686,-74.80960439122344
39.786869924275756,-75.91934374133591
38.64226360852295,-90.30481924322126
41.84464072574399,-71.441631202404
41.12402303857519,-78.79829026604013
41.69976725676201,-71.59308884952401
41.83595877624074,-71.41567674224076
41.830556276572,-71.399397444388
41.27052669541801,-71.91879047204803
39.94439671132129,-93.04079814152928
32.79944707315765,-117.16044421789756
32.74478216414286,-117.13686466889999
32.875431176501806,-117.0876473467112
32.451880041912496,-114.17669891405001
33.35247039907405,-115.61532837145721
33.1969413157619,-114.91124805517143
32.771012991489485,-117.15416696516485
32.4643285283,-99.710754705228
32.472753095904075,-99.7015681684666
32.46782353852,-99.70828677361999
32.7849266033093,-97.58563507820358
32.46872539081111,-99.7099282800778
31.783868934047057,-99.21771893011177
31.620735986266393,-99.22399070070958
39.49516893247199,-83.017356381308
39.687285953965386,-81.2516007887269
39.89037974227216,-82.95781056636494
40.04428330662001,-82.93734473953
40.12913345069644,-82.11011999635967
38.715078923124,-90.531856551936
39.95175514278001,-82.82565537320599
36.250316041656255,-109.17909595402685
33.427522910448644,-111.93835744369464
44.78661012747,-68.61611115335998
33.11445738124466,-110.80231033915176
41.36929398913596,-90.02247494866005
33.59561563054445,-117.00453183530556
33.311655629617555,-111.84386333055004
45.62470401562807,-74.06218266414555
44.60907426035714,-80.68453265848929
44.14200111356901,-77.86908835597606
44.8844948622,-75.57313242644999
43.995079613600005,-79.68965827508752
45.525990862,-73.59812021260001
45.09929720444706,-73.62355597933234
33.51433679225441,-117.6742817200794
33.847384866300004,-118.1421554089
33.54813517689051,-113.661812349132
34.851780571428506,-114.3920162979389
33.64900166443529,-117.55079464884464
38.55007727500137,-104.98114033291368
33.861284133299996,-118.13611781670001
30.442473809255386,-97.44714199800772
30.361978419804,-97.81602759254
30.442026650000006,-97.91349938333332
30.688991882074745,-98.16601483750077
30.96714481337857,-97.95068968243572
30.6511379115,-97.67959787258637
30.441001072075753,-97.72578728479701
30.527333684400002,-97.63054132459999
29.57562600664401,-97.99472886114344
32.84400194784951,-98.64161690334534
32.321592817812004,-97.101188620784
31.341060964327998,-97.35319427265205
30.87727402611923,-98.47364172670574
33.108804770380004,-96.43903527903599
38.665482885328004,-121.146919680704
38.62566396086829,-121.34321833388296
38.97442580363089,-121.4229709162768
38.626028523449406,-121.30323716596749
38.457879528548396,-121.53375396354515
38.579241671300004,-121.27459207004999
37.80577925661144,-120.85849339337523
35.58285914818501,-97.562544336955
35.542243492758345,-97.55992403470002
39.58120467408135,-104.87854208269864
39.578853764366656,-104.92455954326664
35.48340492036603,-97.52897545876041
35.655182306,-97.457539724
35.524549035936005,-97.60206449203599
32.82749576080294,-96.8533883102059
32.805769,-96.815993
32.857537305046485,-96.80075198378172
32.82841574734,-96.80050790290537
32.93102666695714,-97.04094517947142
40.73416531636783,-73.98795185287815
34.128483434382,-98.86579045383803
37.17216973834,-93.29485004725599
37.124396597124,-93.292535156348
37.1334862015625,-93.37587552534687
37.210118814291995,-93.30229735011801
37.168340796904005,-93.307139513568
37.2183746017,-93.29316964770001
37.15709842395713,-93.25618176814285
32.39682789113103,-96.97350510583793
32.79547006270833,-96.81385978911669
34.112648887904356,-118.34548797621305
32.85363108952307,-96.78257587526925
32.660537562147624,-95.77255417010001
32.671683380622646,-96.85447374082537
32.68489909669864,-96.80191563862171
34.707733234406646,-114.51096013184332
37.80779045,-122.4193785667
37.168526423256324,-116.41292850405384
38.81247587245624,-109.584433251925
36.37867437666,-116.43192527668
38.7046735185653,-121.3048812353123
38.54037724545,-112.41093047468
41.80132494538432,-89.1089045182392
41.10973883307787,-86.37417571109889
42.141094220326686,-88.13497335978666
42.161036756912,-88.20433195837599
39.239884261172726,-86.83312676525759
36.196339258985184,-86.16376303984444
41.706658853330595,-86.01097832521812
36.29545338437136,-101.35708655524813
41.3846434853,-81.9797810000143
41.37190935704,-87.03327698032398
28.652309318560004,-81.39018497909998
36.982163152036364,-81.11571644149453
28.832466823207692,-81.91398236765386
33.94748626524444,-78.1328518623111
37.60663484164666,-108.64832550827332
36.00977180152855,-100.39490770483968
36.03104252220749,-95.88291677592251
36.08871272158853,-95.90509379114265
36.02565456872,-95.94181713353599
36.08326089829257,-95.83175958523887
36.17315777704285,-95.80250573504284
35.594137132605084,-96.64402597688309
35.285354814383986,-97.45402130057991
35.598546188222045,-97.51269317024914
35.61687168912647,-97.50229268663828
35.060162546023285,-97.39702043409727
35.0084715317194,-97.3850225279932
35.28981410601193,-97.44550762404627
42.952225451599986,-76.16200383817998
42.35204491721398,-72.10250734941476
43.07519722939556,-76.1983837034933
42.30119124785468,-74.95546738598402
42.619040252595184,-75.78418208836197
42.56436270057199,-76.233631120488
42.910541651212014,-75.445538240288
34.345018483832014,-111.44519037288
36.94173634606365,-115.062206049615
37.80745078125045,-122.3455453876985
37.36996160010588,-121.38210386184116
37.715257585832006,-122.37232136879464
37.78111367550401,-122.46326131740005
37.8459222524934,-118.28360470527966
32.97093800458132,-106.63938349683336
34.81183490168351,-82.36786152313806
34.861837129025325,-82.34232172519062
35.06386762067532,-81.93732007298816
34.719754834936296,-82.1377923834495
34.85238538602466,-82.35188390972465
39.93803399703919,-104.83469066450803
34.79314844276872,-82.52299890647208
35.816682978034684,-81.12250750582803
